Stories,,,,
Sales by Items By Group,,,,
Total by Group: PLAT DU JOUR,,494.0,"311,972.97",
Total by Division: PLAT DE JOUR,,494.0,"311,972.97",
Division: SANDWICHES,,,,
Group: SUB SANDWICHES,,,,
TUNA SUB,,577.0,"206,452.82",
VEGGIE SUB,,1578.0,"13,406.61",
TURKEY & CHEESE SUB,,1272.5,"478,477.96",
CHICKEN TERIAKI SUB,,1.0,"366.67",
BROWN CHICKEN TERIAKI SUB,,2.0,"720.72",
BROWN TUNA SUB,,396.0,"156,116.40",
BROWN TURKEY & CHEESE SUB,,611.0,"247,360.48",
BROWN VEGGIE SUB,,2.0,"800.00",
PESTO HALLOUMI SUB,,575.5,"171,438.38",
LABNEH SUB,,476.0,"67,393.87",
BROWN LABNEH SUB,,164.0,"48,182.70",
BROWN PESTO HALLOUMI SUB,,477.0,"160,888.59",
BROWN CHICKEN CAESAR SANDWICH,,148.0,"72,143.69",
CHICKEN CAESAR SANDWICH,,301.0,"138,651.71",
PULLED BEEF CHIMICHURRI SANDWICH,,20.0,"8,450.45",
BROWN PULLED BEEF CHIMICHURRI SANDWICH,,18.0,"8,108.11",
Total by Group: SUB SANDWICHES,,6619.0,"1,778,959.16",
Total by Division: SANDWICHES,,6619.0,"1,778,959.16",
Division: CINNAMON ROLLS,,,,
Group: CINNAMONS,,,,
CLASSIC CINNAMON ROLL LARGE,,2400.0,"680,733.94",
CHOCOLATE ROLL LARGE,,400.0,"99,323.42",
EXTRA CREAM CHEESE FROSTING MIX,,23.0,"748.95",
RED CINNAMON ROLL,,153.0,"53,253.15",
LOTUS ROLL,,80.0,"29,498.20",
Total by Group: CINNAMONS,,3056.0,"863,557.66",
19-Jan-26,Years:2025 Months:0,,Page 14 of, 359
Description,Barcode,Qty,Total Amount,
Total by Division: CINNAMON ROLLS,,3056.0,"863,557.66",
Division: CARTON,,,,
Group: PACKAGING,,,,
CARTON HANDLE BAG,,1006.0,0.00,
SMALL DESSERT BOX(1PCS),,151.0,0.00,
MEDIUM DESSERT BOX(2PCS),,25.0,0.00,
LARGE DESSERT BOX(4PCS),,30.0,0.00,
Total by Group: PACKAGING,,1212.0,0.00,
Total by Division: CARTON,,1212.0,0.00,
Division: NOT USED,,,,
Group: NOT USED,,,,
TUNA PASTA SALAD/NOT USED,,1.0,"513.33",
QUINOA SALAD/NOT USED,,1.0,"466.67",
CHOCOLATE PLUS,,160.0,"16,913.57",
PRUNELLE THYME CROISSANT/NOT USED,,5.0,"1,040.00",
PRUNELLE CHEESE CROISSANT/NOT USED,,5.0,"1,000.00",
PRUNELLE CHOCOLATE CROISSANT/NOT USED,,5.0,"1,020.00",
BROWN SALAMI & PEPPERONI SUB/NOT USED,,2.0,"840.00",
BROWN TRIO SUB,,2.0,"840.00",
ROCCA SALAD/NOT USED,,1.0,"333.33",
TIRAMISU ROLL/not used,,10.0,"3,666.67",
ROCCA SALAD (GRAB&GO),,25.0,"9,480.42",
STEVIA SUGAR SACHET/NOT USED,,37.0,0.00,
POMEGRANATE CUP/NOT USED,,98.0,"19,620.00",
MANGO CUP/NOT USED,,1.0,"366.67",
NY STYLE COOKIE -PISTACHIO,,5.0,"1,700.00",
JOYCREAM FRUIT ROUGES,,37.0,"3,830.00",
BROWN FILET STEAK SANDWICH,,43.0,"21,253.60",
FILET STEAK SANDWICH,,84.0,"38,956.58",
NY STYLE COOKIE/NOT USED,,5.0,"1,666.67",
GRILLED VEGGIE SUB,,15.0,"466.67",
BROWN GRILLED VEGGIE SUB,,2.0,"1,000.00",
FRIKEH LENTIL SALAD (GRAP&GO),,37.0,"17,220.84",
LEBANESE SALAD (GRAB&GO),,14.0,"6,533.33",
ADD STEAK,,96.0,"12,297.90",
PISTACHIO COOKIES/NOT USED,,2.0,"533.33",
BROOKIES/NOT USED,,3.0,"853.33",
19-Jan-26,Years:2025 Months:0,,Page 15 of, 359
Description,Barcode,Qty,Total Amount,
RASPBERRY COOKIES/NOT USED,,5.0,"1,333.33",
NY STYLE COOKIE - RED PISTACHIO/NOT USED,,15.0,"5,033.33",
STRAWBERRY BOBA/NOT USED,,19.0,0.00,
GRANELLA DI BISCOTTO COMBO,,50.0,0.00,
KROCCO MILK,,1.0,"100.00",
COOKIES & MILK,,38.0,"3,920.09",
VALENTINE HOT CHOCOLATE/NOT USED,,33.0,"12,173.33",
GRANELLA DI BISCOTTO,,10.0,"1,000.00",
NUTELLA ROLL,,287.0,"107,396.67",
ARABESCHI PISTACHIO CRYSTAL,,4.0,"400.00",
BROWN ASIAN CRAB SANDWICH,,1.0,"360.36",
ASIAN CRAB SANDWICH,,8.0,"2,748.35",
ADD CRAB,,3.0,"400.00",
BROWN STEAK SANDWICH,,2.0,"1,123.12",
STEAK SANDWICH,,2.0,"1,009.01",
ACAI YOGHURT SMALL,,9.0,"5,054.05",
ACAI YOGHURT COMBO SMALL,,94.0,"61,087.09",
TASTING CUP ACAI,,129.0,0.00,
CHICKEN WITH POTATO,,24.0,"15,135.14",
NOODLES WITH VEGETABLES,,7.0,"4,414.41",
BERRIES SNACKOLOSI,,4.0,"408.41",
ORIGINAL SUGAR FREE YOGHURT COMBO SMALL,,5.0,"2,252.25",
ORIGINAL SUGAR FREE YOGHURT COMBO X-LARGE,,0.5,"375.38",
ORIGINAL SUGAR FREE YOGHURT MEDIUM,,1.0,"495.50",
TASTING CUP ORIGINAL SUGAR FREE YOUGHURT,,1.0,0.00,
CHINESE CHICKEN,,9.0,"5,675.68",
OUZI,,9.0,"5,675.68",
TURKISH KABAB,,14.0,"8,828.83",
GRANOLA BAR CHOCOLATE,,40.0,"3,612.61",
GRANOLA BAR VANILLA,,59.0,"5,333.33",
Total by Group: NOT USED,,1579.5,"417,758.86",
Total by Division: NOT USED,,1579.5,"417,758.86",
Division: SUBS,,,,
Group: ADD ONS,,,,
ADD SMOKED TURKEY,,533.0,"54,034.53",
ADD CHEDDAR CHEESE,,29.0,"1,900.30",
ADD TUNA,,306.5,"41,658.50",
19-Jan-26,Years:2025 Months:0,,Page 16 of, 359
Description,Barcode,Qty,Total Amount,
ADD CHICKEN,,170.0,"23,410.81",
ADD HALLOUM CHEESE,,627.0,"58,166.67",
ADD PULLED BEEF,,14.0,"2,102.10",
Total by Group: ADD ONS,,1679.5,"181,272.91",
Total by Division: SUBS,,1679.5,"181,272.91",
Division: GRAB&GO FOOD,,,,
Group: PACKAGED FOOD,,,,
FREEZE DROPS STRAWBERRY,,357.0,"72,135.08",
MEDIUM CHIPS,,441.0,"28,464.86",
MATCHA CUP,,15.0,"3,153.15",
VANILLA  ASH,,43.0,"9,039.04",
BEETROOT CUP,,49.0,"10,300.30",
CHOCOLATE SP/MO,,46.0,"9,669.67",
HONEY PEANUT ST BITES,,82.0,"13,333.33",
SPECIALITY COFFEE ST BITES,,79.0,"12,810.81",
Total by Group: PACKAGED FOOD,,1112.0,"158,906.25",
Group: SALADS,,,,
GREEK SALAD (GRAB&GO),,76.0,"34,628.77",
QUINOA SALAD (GRAB&GO),,152.0,"71,183.48",
TUNA PASTA SALAD (GRAB&GO),,314.0,"147,831.65",
ASIAN SALAD (GRAB&GO),,121.0,"55,167.99",
CAESER SALAD (GRAB&GO),,19.0,"8,030.03",
CHICKEN CAESER SALAD (GRAB&GO),,71.0,"33,075.07",
MEXICAN FEISTA SALAD,,4.0,"1,921.92",
CHICKEN VERDE SALAD,,4.0,"1,849.85",
PASTA PESTO SALAD,,5.0,"2,402.40",
Total by Group: SALADS,,766.0,"356,091.17",
Group: FRUITS,,,,
PINEAPPLE CUP,,165.0,"60,405.26",
BOUMALI CUP,,131.0,"25,861.44",
Total by Group: FRUITS,,296.0,"86,266.70",
Group: PACKAGED DESSERT,,,,
TIRAMISU CUP,,198.0,"74,402.40",
MAK BAR CHOCOLATE CRUNCH,,3.0,"702.70",
MAK BAR PRO VANILLE,,5.0,"1,411.41",
MAK BAR PRO COOKIES CREAM,,4.0,"1,129.13",
MAK BAR WHITE ALMOND CRUNCH,,3.0,"702.70",
Total by Group: PACKAGED DESSERT,,213.0,"78,348.35",
19-Jan-26,Years:2025 Months:0,,Page 17 of, 359
Description,Barcode,Qty,Total Amount,
Total by Division: GRAB&GO FOOD,,2387.0,"679,612.46",
Division: DONUTS,,,,
Group: DONUTS,,,,
PISTACHIO CREAM DOUGHNUTS,,62.0,"12,680.00",
BOSTON CREAM DONUT,,112.0,"23,040.00",
OREO DOUGHNUTS,,75.0,"15,440.00",
HAZELNUT DOUGHNUTS,,114.0,"23,035.86",
STRAWBERRY DOUGHNUTS,,19.0,"3,820.00",
LOTUS DOUGHNUTS,,81.0,"16,438.38",
KINDER DOUGHNUTS,,74.0,"14,974.95",
Total by Group: DONUTS,,537.0,"109,429.19",
Total by Division: DONUTS,,537.0,"109,429.19",
Total by Branch: Stories - Bir Hasan,,"243,736.53","31,602,856.65",
Branch: Stories Centro Mall,,,,
Division: HOT BAR SECTION,,,,
Group: BLACK COFFEE,,,,
ESPRESSO,,2383.0,"374,049.01",
DOUBLE ESPRESSO,,2910.0,"511,251.77",
AMERICANO SMALL,,1195.0,"219,176.22",
AMERICANO MEDIUM,,362.0,"79,574.47",
AMERICANO LARGE,,30.0,"7,336.46",
BLACK COFFEE SMALL,,1177.0,"192,157.66",
BLACK COFFEE MEDIUM,,408.0,"82,051.05",
BLACK COFFEE LARGE,,67.0,"15,709.91",
SINGLE ESPRESSO MACC,,68.0,"10,429.19",
DOUBLE ESPRESSO MAC,,72.0,"13,220.18",
TRIPLE ESPRESSO,,7.0,"630.63",
SINGLE LONGO,,127.0,"21,344.26",
DOUBLE LONGO,,73.0,"13,256.94",
Total by Group: BLACK COFFEE,,8879.0,"1,540,187.75",
Group: MIXED HOT BEVERAGE,,,,
LATTE SMALL,,4086.0,"795,762.71",
LATTE MEDIUM,,1767.0,"399,620.45",
CAPPUCCINO SMALL,,1897.0,"371,685.77",
CAPPUCCINO MEDIUM,,795.0,"179,882.37",
MOCHA SMALL,,771.0,"161,921.08",
MOCHA MEDIUM,,536.0,"138,416.82",
19-Jan-26,Years:2025 Months:0,,Page 18 of, 359
Description,Barcode,Qty,Total Amount,
WHITE MOCHA SMALL,,2756.0,"547,779.31",
WHITE MOCHA MEDIUM,,1167.0,"301,684.21",
CARAMEL MACHIATO SMALL,,1189.0,"251,155.77",
CARAMEL MACHIATO MEDIUM,,813.0,"209,412.13",
SIGNATURE HOT CHOCOLATE SMALL,,1337.0,"303,886.19",
SIGNATURE HOT CHOCOLATE MEDIUM,,570.0,"151,517.12",
STEAMED MILK SMALL,,108.0,"14,297.90",
STEAMED MILK MEDIUM,,6.0,"1,009.01",
LATTE LARGE,,229.0,"60,787.99",
MOCHA  LARGE,,93.0,"27,660.36",
CAPPUCCINO LARGE,,75.0,"19,918.32",
STEAMED MILK LARGE,,2.0,"398.20",
WHITE MOCHA LARGE,,158.0,"46,943.54",
CARAMEL MACCHIATO LARGE,,70.0,"20,777.48",
MATCHA LATTE SMALL,,335.0,"64,235.68",
MATCHA LATTE MEDIUM,,220.0,"49,585.35",
MATCHA LATTE LARGE,,45.0,"11,947.15",
FLAT WHITE,,1075.0,"178,067.03",
HOT DOUBLE SHOT SMALL,,134.0,"28,414.11",
HOT DOUBLE SHOT MEDIUM,,79.0,"20,987.39",
HOT DOUBLE SHOT LARGE,,8.0,"2,603.60",
TOFFEE NUT LATTE MEDIUM,,260.0,"69,597.60",
TOFFEE NUT LATTE SMALL,,424.0,"98,396.70",
CLASSIC HOT CHOC SMALL,,249.0,"55,472.52",
CLASSIC HOT CHOC MEDIUM,,94.0,"24,709.67",
HOT DOUBLE SHOT TOFFEE NUT SMALL,,8.0,"2,123.72",
HOT DOUBLE SHOT TOFFEE NUT MEDIUM,,2.0,"594.29",
CLASSIC HOT CHOC LARGE,,13.0,"3,825.83",
SPANISH LATTE SMALL,,1230.0,"246,771.05",
SPANISH LATTE MEDIUM,,701.0,"206,228.53",
SALTED CARAMEL LATTE SMALL,,273.0,"61,638.44",
SALTED CARAMEL LATTE MEDIUM,,122.0,"32,285.89",
SALTED CARAMEL LATTE LARGE,,7.0,"2,270.27",
SIGNATURE HOT CHOCOLATE LARGE,,47.0,"13,974.47",
TOFFEE NUT LATTE LARGE,,44.0,"14,585.59",
Total by Group: MIXED HOT BEVERAGE,,23795.0,"5,192,831.57",
Group: TEA,,,,
ENGLISH BREAKFAST TEA MEDIUM,,159.0,"25,653.15",
19-Jan-26,Years:2025 Months:0,,Page 19 of, 359
Description,Barcode,Qty,Total Amount,
EARL GREY LAVENDER TEA MEDIUM,,95.0,"14,728.23",
ORGANIC GREEN TEA MEDIUM,,132.0,"20,078.08",
SOUTHERN MINT HERBAL TEA MEDIUM,,82.0,"12,373.87",
ADD ENGLISH BREAKFAST TEA BAG,,4.0,"168.17",
ADD EARL GREY LAVENDER  BAG,,1.0,"33.33",
ADD GREEN TEA BAG,,53.0,"1,787.39",
ADD SOUTHERN MINT HERBAL TEA BAG,,2.0,"66.67",
GOLDEN CHAMOMILE HERBAL TEA MEDIUM,,53.0,"8,381.38",
SWEET GINGER PEACH BLACK TEA MEDIUM,,59.0,"9,536.04",
ADD SWEET GINGER PEACH BLACK  TEA BAG,,1.0,"33.33",
BOMBAY CHAI BLACK TEA MEDIUM,,41.0,"6,192.19",
MEDITERRANEAN CARAMEL TEA MEDIUM,,12.0,"1,846.85",
LEMONGRASS&ORANGE TEA MEDIUM,,46.0,"7,714.71",
ADD LEMONGRASS&ORANGE TEA BAG,,2.0,"66.67",
Total by Group: TEA,,742.0,"108,660.06",
Group: BEANS,,,,
YIRGACHEFFE BEANS 250G,,14.0,"8,804.80",
HOUSE BLEND BEANS 250G,,31.5,"16,456.46",
AMERICAN COFFEE BEANS 250G,,1.0,"480.48",
Total by Group: BEANS,,46.5,"25,741.74",
Total by Division: HOT BAR SECTION,,33462.5,"6,867,421.12",
Division: COLD BAR SECTION,,,,
Group: MIXED COLD BEVERAGES,,,,
ICED AMERICANO SMALL,,312.0,"53,986.43",
ICED AMERICANO MEDIUM,,211.0,"48,157.18",
ICED LATTE SMALL,,1945.0,"381,987.39",
ICED LATTE MEDIUM,,2548.0,"586,181.38",
ICED MOCHA SMALL,,445.0,"96,546.55",
ICED MOCHA MEDIUM,,565.0,"149,888.29",
ICED WHITE MOCHA SMALL,,1317.0,"268,143.84",
ICED WHITE MOCHA MEDIUM,,1624.0,"430,837.24",
ICED AMERICANO LARGE,,29.0,"7,662.34",
ICED LATTE LARGE,,305.0,"80,855.26",
ICED MOCHA LARGE,,74.0,"21,926.13",
ICED WHITE MOCHA LARGE,,303.0,"89,798.80",
DOUBLE SHOT SHAKEN MEDIUM,,392.0,"90,844.02",
DOUBLE SHOT SHAKEN LARGE,,67.0,"17,770.57",
19-Jan-26,Years:2025 Months:0,,Page 20 of, 359
Description,Barcode,Qty,Total Amount,
ICED MATCHA LATTE SMALL,,783.0,"151,216.22",
ICED MATCHA LATTE MEDIUM,,1103.0,"253,813.51",
ICED MATCHA LATTE LARGE,,247.0,"65,515.92",
DOUBLE SHOT SHAKEN SMALL,,559.0,"61,286.49",
ICED CARAMEL MACCHIATO SMALL,,1148.0,"256,680.78",
ICED CARAMEL MACCHIATO MEDIUM,,1625.0,"431,771.77",
ICED CARAMEL MACCHIATO LARGE,,170.0,"50,594.89",
ICED TOFFEE NUT LATTE SMALL,,117.0,"27,481.38",
ICED TOFFEE NUT LATTE MEDIUM,,143.0,"38,273.87",
ICED CLASSIC CHOC MEDIUM,,336.0,"89,203.60",
ICED CLASSIC CHOC SMALL,,442.0,"99,555.86",
BLUE NADE,,230.0,"61,148.35",
ICED DOUBLE SHOT TOFFEE NUT SMALL,,3.0,"690.21",
ICED DOUBLE SHOT TOFFEE NUT MEDIUM,,6.0,"1,573.57",
SIGNATURE ICED CHOCOLATE SMALL,,26.0,"5,933.93",
SIGNATURE ICED CHOCOLATE MEDIUM,,40.0,"10,570.57",
ICED DOUBLE SHOT TOFFEE NUT LARGE,,3.0,"840.54",
ICED TOFFEE NUT LATTE LARGE,,23.0,"7,105.11",
ICED CLASSIC CHOC LARGE,,42.0,"12,480.18",
SIGNATURE ICED CHOCOLATE LARGE,,3.0,"882.88",
ICED SPANISH LATTE SMALL,,1577.0,"304,563.00",
ICED SPANISH LATTE MEDIUM,,1853.0,"537,952.43",
ICED SALTED CARAMEL LATTE SMALL,,276.0,"61,836.04",
ICED SALTED CARAMEL LATTE MEDIUM,,375.0,"99,272.07",
ICED SALTED CARAMEL LATTE LARGE,,44.0,"13,345.35",
COLD BREW BOTTLE,,362.0,"64,954.96",
Total by Group: MIXED COLD BEVERAGES,,21673.0,"5,033,128.89",
Group: BLENDED BRINKS,,,,
COFFEE FRAPPE SMALL,,281.0,"53,027.03",
COFFEE FRAPPE MEDIUM,,312.0,"68,637.84",
CARAMEL FRAPP SMALL,,2965.0,"663,015.31",
CARAMEL FRAPP MEDIUM,,4720.0,"1,255,690.10",
CARAMEL FRAPP LARGE,,799.0,"246,351.35",
COFFEE FRAPP LARGE,,53.0,"13,234.83",
MOCHA FRAPP SMALL,,794.0,"170,236.64",
MOCHA FRAPP MEDIUM,,1264.0,"330,999.40",
MOCHA FRAPP LARGE,,205.0,"59,136.04",
19-Jan-26,Years:2025 Months:0,,Page 21 of, 359
Description,Barcode,Qty,Total Amount,
ESPRESSO FRAPP SMALL,,237.0,"42,985.59",
ESPRESSO FRAPP MEDIUM,,340.0,"74,292.49",
ESPRESSO FRAPP LARGE,,67.0,"16,413.21",
VANILLA CREAM FRAPP SMALL,,450.0,"99,330.63",
VANILLA CREAM FRAPP MEDIUM,,483.0,"124,205.41",
VANILLA CREAM FRAPP LARGE,,66.0,"18,941.14",
WHITE MOCHA FRAPP SMALL,,259.0,"56,256.46",
WHITE MOCHA FRAPP MEDIUM,,440.0,"112,663.06",
WHITE MOCHA FRAPP LARGE,,63.0,"18,456.16",
WHITE MOCHA CREAM FRAPP SMALL,,62.0,"13,398.80",
WHITE MOCHA CREAM FRAPP MEDIUM,,124.0,"31,925.53",
CHOCOLATE CREAM FRAPP MEDIUM,,1234.0,"328,455.26",
CHOCOLATE CREAM FRAPP LARGE,,159.0,"44,822.52",
WHITE MOCHA CREAM FRAPP LARGE,,22.0,"6,362.76",
CHOCOLATE CREAM FRAP SMALL,,1059.0,"235,626.73",
CARAMEL CREAM  FRAPP MEDIUM,,1240.0,"330,321.92",
CARAMEL CREAM  FRAPP LARGE,,169.0,"52,112.43",
CARAMEL CREAM FRAPP SMALL,,1400.0,"304,737.54",
MATCHA CREAM  FRAPP SMALL,,133.0,"29,204.50",
MATCHA CREAM FRAPP MEDIUM,,228.0,"58,261.86",
MATCHA CREAM FRAPP LARGE,,86.0,"24,557.36",
STRAWBERRY CREAM FRAPP SMALL,,1662.0,"369,363.66",
STRAWBERRY CREAM FRAPP MEDIUM,,1638.0,"436,121.32",
STRAWBERRY CREAM FRAPP LARGE,,333.0,"94,903.90",
VANILLA FRAP SMALL,,180.0,"39,178.98",
VANILLA FRAPP MEDIUM,,265.0,"66,854.05",
VANILLA FRAPP LARGE,,39.0,"11,258.26",
HAZELNUT FRAPP SMALL,,27.0,"5,930.03",
HAZELNUT FRAPP MEDIUM,,44.0,"10,861.26",
HAZELNUT FRAPP LARGE,,7.0,"2,011.11",
TOFFEENUT FRAP SMALL,,38.0,"9,563.84",
TOFFEENUT FRAP MEDIUM,,74.0,"21,083.96",
TOFFEENUT CREAM  FRAP SMALL,,14.0,"3,481.92",
TOFFEENUT CREAM  FRAP MEDIUM,,17.0,"4,871.35",
TOFFEENUT CREAM  FRAP LARGE,,1.0,"300.30",
TOFFEENUT FRAP LARGE,,23.0,"6,972.97",
SALTED CARAMEL FRAPPE SMALL,,170.0,"40,896.40",
SALTED CARAMEL CREAM FRAPPE SMALL,,81.0,"20,217.72",
19-Jan-26,Years:2025 Months:0,,Page 22 of, 359
Description,Barcode,Qty,Total Amount,
SALTED CARAMEL CREAM FRAPPE MEDIUM,,100.0,"28,076.22",
SALTED CARAMEL CREAM FRAPPE LARGE,,21.0,"6,537.54",
SALTED CARAMEL FRAPPE MEDIUM,,237.0,"65,852.07",
SALTED CARAMEL FRAPPE LARGE,,46.0,"14,309.31",
STRAWBERRY SHAKE,,18.0,"5,945.95",
Total by Group: BLENDED BRINKS,,24749.0,"6,148,252.03",
Group: ICE TEA,,,,
ICED PEACH TEA  SMALL,,539.0,"76,516.52",
ICED PEACH TEA  MEDIUM,,461.0,"110,750.75",
ICED RASPBERRY TEA  MEDIUM,,4.0,"960.96",
ICED PEACH TEA LARGE,,91.0,"24,594.59",
Total by Group: ICE TEA,,1095.0,"212,822.82",
Group: ADD SYRUP,,,,
ADD CARAMEL SMALL,,1903.0,"58,987.39",
ADD VANILLA SMALL,,1375.0,"42,813.82",
ADD HAZELNUT SMALL,,337.0,"10,264.26",
ADD CARAMEL MEDIUM,,1956.0,"62,207.21",
ADD VANILLA MEDIUM,,1296.0,"41,151.95",
ADD HAZELNUT MEDIUM,,266.0,"8,470.27",
ADD SHOT,,7074.0,"236,643.24",
ADD WHIPPED CREAM,,798.0,"25,836.94",
ADD MOCHA SMALL,,47.0,"923.72",
ADD WHITE MOCHA SMALL,,884.0,"15,975.08",
ADD CARAMEL DRIZZLE,,1719.0,"55,878.68",
ADD CHOCOLATE DRIZZLE,,416.0,"13,057.66",
ADD CARAMEL LARGE,,235.0,"7,503.00",
ADD VANILLA LARGE,,337.0,"10,483.48",
ADD HAZELNUT LARGE,,44.0,"1,410.51",
ADD CARAMEL SF MEDIUM,,556.0,"17,453.15",
ADD CARAMEL SF LARGE,,72.0,"2,244.74",
ADD VANILLA SF SMALL,,693.0,"21,625.23",
ADD VANILLA SF MEDIUM,,773.0,"24,263.67",
ADD VANILLA SF LARGE,,152.0,"4,726.43",
ADD CARAMEL SF SMALL,,610.0,"19,130.33",
ADD YIRGACHEFFE SHOT,,127.0,"4,283.78",
REPLACE 1 SHOT YIRGACHEFFE,,188.0,"12,249.25",
REPLACE 2 SHOT YIRGACHEFFE,,221.0,"14,422.82",
REPLACE 3 SHOT YIRGACHEFFE,,22.0,"1,440.24",
19-Jan-26,Years:2025 Months:0,,Page 23 of, 359
Description,Barcode,Qty,Total Amount,
NO WHIPPED CREAM,,109.0,0.00,
ADD WHITE MOCHA MEDIUM,,497.0,"15,582.28",
ADD WHITE MOCHA LARGE,,77.0,"2,414.71",
1 SHOT DECAFE,,563.0,0.00,
2 SHOT DECAFE,,563.0,0.00,
3 SHOT DECAFE,,85.0,0.00,
ADD MOCHA LARGE,,9.0,"276.88",
ADD MOCHA MEDIUM,,45.0,"1,447.15",
STRAWBERRY DRIZZLE TOPPING,,212.0,"6,733.03",
ADD TOFFEE NUT SMALL,,4.0,"126.73",
ADD BANANA SAUCE SMALL,,35.0,"1,166.67",
ADD BANANA SAUCE MEDIUM,,13.0,"433.33",
ADD RASPBERRY SAUCE SMALL,,38.0,"1,266.67",
ADD RASPBERRY SAUCE MEDIUM,,22.0,"733.33",
ADD RASPBERRY SAUCE LARGE,,1.0,"66.67",
ADD MATCHA SMALL,,1.0,"45.05",
ADD MATCHA MEDIUM,,6.0,"324.32",
ADD MATCHA LARGE,,20.0,"1,201.20",
Total by Group: ADD SYRUP,,24401.0,"745,264.88",
Group: REPLACE,,,,
REPLACE ALMOND SMALL,,372.0,"34,120.36",
REPLACE ALMOND MEDIUM,,383.0,"45,209.07",
REPLACE COCONUT SMALL,,389.0,"34,977.30",
REPLACE COCONUT MEDIUM,,422.0,"39,898.32",
REPLACE SKIMMED MILK SMALL,,1576.0,0.00,
REPLACE SKIMMED MILK MEDIUM,,1379.0,0.00,
REPLACE LACTOSE FREE SMALL,,1391.0,0.00,
REPLACE LACTOSE FREE MEDIUM,,1082.0,0.00,
REPLACE SUGAR FREE OAT MEDIUM,,8.0,"1,066.67",
REPLACE SUGAR FREE OAT SMALL,,19.0,"1,900.00",
REPLACE SUGAR FREE SOYA SMALL,,7.0,"640.54",
REPLACE SUGAR FREE SOYA MEDIUM,,5.0,"600.60",
REPLACE SUGAR FREE ALMOND SMALL,,119.0,"11,602.70",
REPLACE SUGAR FREE ALMOND MEDIUM,,126.0,"16,337.54",
REPLACE ALMOND LARGE,,63.0,"9,387.21",
REPLACE COCONUT LARGE,,101.0,"10,343.42",
REPLACE LACTOSE FREE LARGE,,152.0,0.00,
REPLACE SKIMMED MILK LARGE,,268.0,0.00,
19-Jan-26,Years:2025 Months:0,,Page 24 of, 359
Description,Barcode,Qty,Total Amount,
REPLACE SUGAR FREE ALMOND LARGE,,22.0,"3,534.53",
REPLACE SUGAR FREE OAT LARGE,,1.0,"166.67",
ADD FULL FAT MILK,,48.0,0.00,
ADD SKIMMED MILK,,12.0,0.00,
Total by Group: REPLACE,,7945.0,"209,784.93",
Total by Division: COLD BAR SECTION,,79863.0,"12,349,253.56",
Division: GRAB&GO BEVERAGES,,,,
Group: SOFT DRINKS,,,,
WATER,,22200.0,"849,276.85",
ORANGE JUICE,,1220.0,"204,352.85",
LEMON JUICE,,444.0,"74,415.92",
MAWARDI JUICE,,396.0,"66,336.34",
APPLE JUICE,,63.0,"10,501.50",
POMEGRANATE JUICE,,53.0,"8,833.33",
SAN BENEDETTO CLEMENTINE 330ML/24,,266.0,"44,587.09",
SAN BENEDETTO GLASS 250ML/24,,108.0,"14,726.73",
SAN BENEDETTO LEMON 330ML/24,,202.0,"33,839.34",
RIM SPARKLING WATER-250 ML,,403.0,"26,342.34",
Total by Group: SOFT DRINKS,,25355.0,"1,333,212.29",
Total by Division: GRAB&GO BEVERAGES,,25355.0,"1,333,212.29",
Division: COFFEE PASTRY,,,,
Group: COFFEE PASTRY,,,,
DOUBLE CHOCOLATE MUFFIN,,1241.0,"247,068.47",
ORANGE CAKE,,382.0,"109,070.27",
RED VELVET CAKE,,470.0,"141,105.11",
BROWNIES CAKE,,446.0,"70,451.95",
LAZY CAKE,,1411.0,"444,682.88",
BLUEBERRY CHEESE CAKE,,461.0,"167,360.36",
FRAMBOISE CHEESE CAKE,,349.0,"125,804.81",
LOTUS CHEESE CAKE,,330.0,"119,015.02",
CHOCOLATE MUFFIN,,12.0,"2,360.36",
CARROT CAKE,,220.0,"63,948.65",
VANILLA MUFFIN,,8.0,"1,500.90",
BLUEBERRY MUFFIN,,901.0,"179,358.56",
APRICOT SABLE,,112.0,"26,879.28",
CHOCOLATE SABLE,,186.0,"44,401.50",
RED VELVET MUFFIN_,,105.0,"20,872.07",
19-Jan-26,Years:2025 Months:0,,Page 25 of, 359
Description,Barcode,Qty,Total Amount,
Total by Group: COFFEE PASTRY,,6634.0,"1,763,880.19",
Total by Division: COFFEE PASTRY,,6634.0,"1,763,880.19",
Division: CROISSANT,,,,
Group: CROISSANT,,,,
CHEESE CROISSANT,,1276.0,"263,419.22",
THYME CROISSANT,,628.0,"118,861.26",
PLAIN CROISSANT,,4.0,"800.00",
CHOCOLATE CROISSANT,,880.0,"181,166.37",
OLIVE CROISSANT,,1.0,"210.21",
Total by Group: CROISSANT,,2789.0,"564,457.06",
Total by Division: CROISSANT,,2789.0,"564,457.06",
Division: PIZZA,,,,
Group: PIZZA,,,,
ADD TURKEY,,0.0,0.00,
Total by Group: PIZZA,,0.0,0.00,
Total by Division: PIZZA,,0.0,0.00,
Division: COOKIES,,,,
Group: COOKIES,,,,
NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,,731.0,"232,699.70",
NY STYLE COOKIE - DOUBLE CHOCOLATE,,177.0,"54,540.54",
Total by Group: COOKIES,,908.0,"287,240.24",
Total by Division: COOKIES,,908.0,"287,240.24",
Division: FRENCH PASTRY,,,,
Group: FRENCH PASTRY,,,,
FONDANT AU CHOCOLAT,,560.0,"194,828.83",
